instant,season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,dy,pred
14728,3,20,0,1,1,1,0.6,0.4,0.194,10,286.3567810385121
14729,3,21,0,1,1,1,0.56,0.49,0.1642,10,205.7678461791821
14730,3,22,0,1,1,1,0.54,0.52,0.1343,10,134.6556266406199
14731,3,23,0,1,1,1,0.54,0.52,0.0,10,74.46275519892627
14732,3,0,0,2,1,1,0.52,0.59,0.1045,11,32.037278532632214
14733,3,1,0,2,1,1,0.5,0.63,0.0,11,15.509499583834206
14734,3,2,0,2,1,1,0.48,0.77,0.1642,11,8.098087538615403
14735,3,3,0,2,1,1,0.48,0.67,0.1343,11,4.80542357016507
14736,3,4,0,2,1,1,0.48,0.72,0.1045,11,4.972841606692274
14737,3,5,0,2,1,1,0.46,0.72,0.0896,11,25.18540738411214
14738,3,6,0,2,1,1,0.46,0.77,0.1045,11,115.170867387195
14739,3,7,0,2,1,1,0.5,0.72,0.1045,11,322.0212386374562
14740,3,8,0,2,1,1,0.54,0.68,0.0896,11,437.57435974068574
14741,3,9,0,2,1,1,0.6,0.49,0.0,11,218.20626047275337
14742,3,10,0,2,1,1,0.62,0.38,0.0,11,148.3207257276261
14743,3,11,0,2,1,1,0.64,0.33,0.0896,11,151.05932207202827
14744,3,12,0,2,1,1,0.64,0.33,0.0,11,185.08559456840936
14745,3,13,0,2,1,1,0.66,0.29,0.0896,11,185.12355074108902
14746,3,14,0,2,1,1,0.68,0.3,0.0896,11,185.16932963184533
14747,3,15,0,2,1,1,0.7,0.28,0.1045,11,185.16932963184533
14748,3,16,0,2,1,1,0.7,0.28,0.1343,11,303.47921042758423
14749,3,17,0,2,1,1,0.7,0.28,0.0,11,557.491000818934
14750,3,18,0,2,1,1,0.64,0.36,0.1642,11,554.219646502392
14751,3,19,0,2,1,1,0.62,0.41,0.194,11,392.4206962869388
14752,3,20,0,2,1,1,0.58,0.56,0.1343,11,295.4142473527987
14753,3,21,0,2,1,1,0.56,0.6,0.1045,11,226.94848593961808
14754,3,22,0,2,1,1,0.56,0.64,0.1045,11,160.85249339732022
14755,3,23,0,2,1,1,0.54,0.68,0.1045,11,77.9565566101781
14756,3,0,0,3,1,1,0.52,0.72,0.1045,12,35.12527964751548
14757,3,1,0,3,1,1,0.52,0.72,0.1045,12,16.76944494378393
14758,3,2,0,3,1,1,0.52,0.72,0.0896,12,8.024918315151382
14759,3,3,0,3,1,1,0.5,0.77,0.0896,12,5.047168143461905
14760,3,4,0,3,1,1,0.5,0.72,0.0896,12,5.103759687408574
14761,3,5,0,3,1,1,0.5,0.72,0.0896,12,25.553307573291733
14762,3,6,0,3,1,1,0.5,0.72,0.0896,12,116.07147322374831
14763,3,7,0,3,1,1,0.52,0.72,0.0,12,320.6886126661674
14764,3,8,0,3,1,1,0.56,0.64,0.1045,12,438.43189545095316
14765,3,9,0,3,1,1,0.6,0.64,0.1343,12,217.9661891459516
14766,3,10,0,3,1,1,0.62,0.61,0.1343,12,146.45274424996555
14767,3,11,0,3,1,1,0.66,0.5,0.194,12,148.34692682965004
14768,3,12,0,3,1,1,0.68,0.36,0.1343,12,185.04573360415466
14769,3,13,0,3,1,1,0.7,0.34,0.1343,12,185.08559456840936
14770,3,14,0,3,1,1,0.7,0.37,0.1642,12,184.5998098574499
14771,3,15,0,3,1,1,0.72,0.37,0.1343,12,184.5998098574499
14772,3,16,0,3,1,1,0.72,0.37,0.1642,12,300.56762575247427
14773,3,17,0,3,1,1,0.7,0.41,0.2985,12,552.613637366248
14774,3,18,0,3,1,1,0.66,0.44,0.2537,12,553.9851668905562
14775,3,19,0,3,1,1,0.64,0.5,0.194,12,392.84225953986055
14776,3,20,0,3,1,1,0.62,0.57,0.1343,12,295.3754794580246
14777,3,21,0,3,1,1,0.6,0.6,0.1343,12,227.4386962968461
14778,3,22,0,3,1,1,0.56,0.64,0.0896,12,175.21843128087448
14779,3,23,0,3,1,1,0.56,0.68,0.1045,12,93.46523955528247
14780,3,0,0,4,1,1,0.56,0.73,0.0896,13,44.856747664408275
14781,3,1,0,4,1,1,0.54,0.77,0.0896,13,17.889999099395155
14782,3,2,0,4,1,1,0.54,0.77,0.0,13,8.331521365831888
14783,3,3,0,4,1,1,0.52,0.83,0.0,13,5.488712476970972
14784,3,4,0,4,1,1,0.52,0.83,0.0,13,5.557590226163191
14785,3,5,0,4,1,1,0.52,0.83,0.0,13,25.331088880264446
14786,3,6,0,4,1,1,0.5,0.82,0.0,13,113.44784624594132
14787,3,7,0,4,1,1,0.54,0.77,0.0,13,320.9083012004956
14788,3,8,0,4,1,1,0.56,0.73,0.0,13,437.903093578918
14789,3,9,0,4,1,1,0.6,0.64,0.0896,13,218.19999033166815
14790,3,10,0,4,1,1,0.64,0.61,0.0896,13,146.4748906407125
14791,3,11,0,4,1,1,0.66,0.5,0.1642,13,148.36907322039698
14792,3,12,0,4,1,1,0.68,0.44,0.1045,13,184.23256240583686
14793,3,13,0,4,1,1,0.7,0.42,0.0,13,184.23256240583686
14794,3,14,0,4,1,1,0.72,0.39,0.1343,13,184.5998098574499
14795,3,15,0,4,1,1,0.72,0.42,0.1045,13,184.23256240583686
14796,3,16,0,4,1,1,0.72,0.39,0.0896,13,300.4189582925873
14797,3,17,0,4,1,1,0.72,0.42,0.194,13,551.7153332412353
14798,3,18,0,4,1,1,0.68,0.57,0.2537,13,552.0957182175986
14799,3,19,0,4,1,1,0.64,0.65,0.1343,13,386.3711382018855
14800,3,20,0,4,1,1,0.62,0.69,0.1045,13,292.7618431446741
14801,3,21,0,4,1,1,0.62,0.65,0.1045,13,225.79072087534482
14802,3,22,0,4,1,1,0.6,0.69,0.1343,13,177.79836225745242
14803,3,23,0,4,1,1,0.58,0.73,0.1045,13,117.75000650594886
14804,3,0,0,5,1,1,0.56,0.73,0.0896,14,60.66451269881197
14805,3,1,0,5,1,1,0.56,0.73,0.0896,14,25.94197037234216
14806,3,2,0,5,1,1,0.56,0.73,0.0,14,16.5661021722275
14807,3,3,0,5,1,1,0.54,0.77,0.0,14,7.036948382721761
14808,3,4,0,5,1,1,0.54,0.77,0.0,14,6.908980126200829
14809,3,5,0,5,1,1,0.54,0.83,0.0,14,25.29928411719848
14810,3,6,0,5,1,1,0.54,0.88,0.0,14,107.1227392553613
14811,3,7,0,5,1,2,0.56,0.88,0.0,14,295.5891535329395
14812,3,8,0,5,1,2,0.6,0.78,0.1642,14,431.30392818701097
14813,3,9,0,5,1,2,0.62,0.78,0.1642,14,217.25750147456793
14814,3,10,0,5,1,2,0.68,0.65,0.0,14,194.2688029774816
14815,3,11,0,5,1,2,0.68,0.61,0.1045,14,195.66734317052115
14816,3,12,0,5,1,2,0.7,0.54,0.194,14,226.56954439817727
14817,3,13,0,5,1,2,0.7,0.54,0.194,14,227.08978421146804
14818,3,14,0,5,1,2,0.72,0.45,0.1642,14,233.45478381995056
14819,3,15,0,5,1,2,0.72,0.48,0.1343,14,229.8869606086544
14820,3,16,0,5,1,2,0.72,0.51,0.0,14,350.8639355775593
14821,3,17,0,5,1,1,0.72,0.51,0.194,14,548.3301192308736
14822,3,18,0,5,1,1,0.72,0.45,0.2239,14,548.1539819563858
14823,3,19,0,5,1,1,0.68,0.57,0.1642,14,385.31743629565506
14824,3,20,0,5,1,1,0.66,0.61,0.1045,14,279.86245318654613
14825,3,21,0,5,1,1,0.64,0.73,0.2239,14,223.16645512768824
14826,3,22,0,5,1,1,0.62,0.83,0.194,14,169.2207973440735
14827,3,23,0,5,1,1,0.62,0.78,0.0896,14,150.17870563710585
14828,3,0,0,6,0,1,0.6,0.83,0.1045,15,119.7679034751329
14829,3,1,0,6,0,1,0.6,0.73,0.0,15,84.5566974774607
14830,3,2,0,6,0,1,0.58,0.78,0.1045,15,62.34373904046295
14831,3,3,0,6,0,1,0.6,0.73,0.2537,15,30.280191425624462
14832,3,4,0,6,0,2,0.6,0.69,0.3582,15,9.705190717972956
14833,3,5,0,6,0,1,0.58,0.6,0.5224,15,10.462595518546626
14834,3,6,0,6,0,1,0.54,0.49,0.4179,15,23.537711514626427
14835,3,7,0,6,0,1,0.54,0.52,0.2836,15,52.27459427366379
14836,3,8,0,6,0,1,0.56,0.49,0.4179,15,125.29742707990096
14837,3,9,0,6,0,1,0.6,0.43,0.4179,15,177.47445603464098
14838,3,10,0,6,0,1,0.62,0.41,0.3881,15,303.56718408049113
14839,3,11,0,6,0,1,0.64,0.38,0.3881,15,338.61242946613953
14840,3,12,0,6,0,1,0.66,0.36,0.3582,15,377.28533669370916
14841,3,13,0,6,0,1,0.68,0.36,0.194,15,377.25525018201864
14842,3,14,0,6,0,1,0.68,0.34,0.3284,15,377.1616701613147
14843,3,15,0,6,0,2,0.68,0.34,0.2836,15,377.1616701613147
14844,3,16,0,6,0,2,0.66,0.36,0.2239,15,393.4315833824341
14845,3,17,0,6,0,2,0.66,0.36,0.2537,15,375.90559426233045
14846,3,18,0,6,0,2,0.64,0.36,0.2836,15,374.007104979637
14847,3,19,0,6,0,1,0.62,0.41,0.1642,15,340.7476941706615
14848,3,20,0,6,0,1,0.6,0.43,0.0896,15,266.87788892174643
14849,3,21,0,6,0,1,0.56,0.52,0.1045,15,225.26846976528662
14850,3,22,0,6,0,1,0.56,0.52,0.0,15,196.48272019697765
14851,3,23,0,6,0,1,0.54,0.6,0.0,15,153.05269061701193
14852,3,0,0,0,0,1,0.54,0.64,0.0,16,117.24251125071775
14853,3,1,0,0,0,1,0.54,0.64,0.0,16,93.46565026390586
14854,3,2,0,0,0,1,0.52,0.63,0.0,16,72.06044886911818
14855,3,3,0,0,0,1,0.5,0.68,0.0,16,35.010025557136835
14856,3,4,0,0,0,1,0.5,0.72,0.0,16,11.082560524628308
14857,3,5,0,0,0,1,0.5,0.72,0.0,16,12.22415267243203
14858,3,6,0,0,0,1,0.5,0.72,0.0,16,18.794476524434334
14859,3,7,0,0,0,1,0.5,0.77,0.1045,16,45.66875723747418
14860,3,8,0,0,0,1,0.54,0.64,0.1642,16,101.70845348687618
14861,3,9,0,0,0,1,0.58,0.6,0.1343,16,192.29305294951666
14862,3,10,0,0,0,1,0.62,0.5,0.1045,16,311.71060692414085
14863,3,11,0,0,0,1,0.64,0.47,0.1642,16,339.3341139829366
14864,3,12,0,0,0,1,0.66,0.44,0.1642,16,376.8523329517987
14865,3,13,0,0,0,1,0.64,0.41,0.1642,16,377.06176336376
14866,3,14,0,0,0,1,0.66,0.39,0.1343,16,377.1818542728509
14867,3,15,0,0,0,1,0.64,0.41,0.1642,16,377.06176336376
14868,3,16,0,0,0,1,0.64,0.44,0.1642,16,392.4613223503181
14869,3,17,0,0,0,1,0.66,0.41,0.0,16,367.74291721383196
14870,3,18,0,0,0,1,0.62,0.5,0.1642,16,364.6290158803053
14871,3,19,0,0,0,1,0.62,0.5,0.1343,16,328.8428701985857
14872,3,20,0,0,0,1,0.6,0.53,0.1045,16,255.15552733671834
14873,3,21,0,0,0,1,0.6,0.56,0.1045,16,187.63071622953396
14874,3,22,0,0,0,1,0.56,0.68,0.0896,16,129.13352729666065
14875,3,23,0,0,0,1,0.54,0.68,0.1045,16,72.800443335376
14876,3,0,0,1,1,1,0.54,0.68,0.1642,17,32.376146224895486
14877,3,1,0,1,1,1,0.52,0.72,0.0896,17,16.893436443192083
14878,3,2,0,1,1,1,0.52,0.72,0.0,17,8.097456123990455
14879,3,3,0,1,1,1,0.5,0.77,0.0896,17,5.100616350747502
14880,3,4,0,1,1,1,0.5,0.77,0.0,17,5.18618437541401
14881,3,5,0,1,1,1,0.48,0.82,0.0896,17,24.86831557147375
14882,3,6,0,1,1,1,0.48,0.82,0.0,17,104.73774288117667
14883,3,7,0,1,1,1,0.52,0.77,0.0,17,311.0807624346888
14884,3,8,0,1,1,1,0.54,0.77,0.0896,17,417.8528253082338
14885,3,9,0,1,1,1,0.58,0.68,0.1343,17,222.61590126422578
14886,3,10,0,1,1,2,0.62,0.65,0.194,17,146.27062174664715
14887,3,11,0,1,1,2,0.62,0.69,0.2239,17,148.03118412894005
14888,3,12,0,1,1,2,0.62,0.69,0.194,17,183.65686959959692
14889,3,13,0,1,1,1,0.64,0.65,0.2537,17,183.65686959959692
14890,3,14,0,1,1,2,0.64,0.65,0.2537,17,183.65686959959692
14891,3,15,0,1,1,2,0.64,0.65,0.2537,17,183.65686959959692
14892,3,16,0,1,1,2,0.64,0.69,0.2537,17,294.40705890049304
14893,3,17,0,1,1,2,0.64,0.65,0.2239,17,544.6258133847
14894,3,18,0,1,1,2,0.62,0.73,0.1642,17,540.9292278876875
14895,3,19,0,1,1,2,0.62,0.73,0.1045,17,366.6418723352848
14896,3,20,0,1,1,2,0.62,0.73,0.1343,17,274.3291840053885
14897,3,21,0,1,1,3,0.62,0.83,0.2239,17,152.19659413861766
14898,3,22,0,1,1,3,0.62,0.83,0.2537,17,122.53628573593171
14899,3,23,0,1,1,3,0.6,0.94,0.2537,17,41.78260746680489
14900,3,0,0,2,1,3,0.6,0.94,0.2537,18,25.81250468008174
14901,3,1,0,2,1,3,0.6,0.94,0.194,18,11.77749567179798
14902,3,2,0,2,1,3,0.6,0.94,0.194,18,6.6148123236034735
14903,3,3,0,2,1,2,0.62,0.94,0.2836,18,5.331572747066865
14904,3,4,0,2,1,2,0.62,0.94,0.3582,18,5.550174100176217
14905,3,5,0,2,1,2,0.64,0.89,0.3284,18,21.80158474150877
14906,3,6,0,2,1,2,0.64,0.89,0.3284,18,94.85690048606492
14907,3,7,0,2,1,2,0.64,0.89,0.4478,18,256.3991819547928
14908,3,8,0,2,1,2,0.66,0.83,0.5522,18,427.87827644895293
14909,3,9,0,2,1,2,0.66,0.83,0.5821,18,215.93962334006343
14910,3,10,0,2,1,3,0.68,0.79,0.6418,18,115.93486212104777
14911,3,11,0,2,1,2,0.68,0.79,0.6418,18,147.6914608620157
14912,3,12,0,2,1,3,0.68,0.83,0.4478,18,103.5534989995507
14913,3,13,0,2,1,2,0.7,0.74,0.5821,18,183.6128641673815
14914,3,14,0,2,1,3,0.6,0.94,0.4627,18,82.36947940909259
14915,3,15,0,2,1,3,0.6,0.88,0.2537,18,86.28252238131581
14916,3,16,0,2,1,3,0.6,0.88,0.2985,18,152.2296763313374
14917,3,17,0,2,1,3,0.6,0.88,0.194,18,297.12592434322
14918,3,18,0,2,1,2,0.6,0.88,0.1642,18,320.90891394805874
14919,3,19,0,2,1,2,0.6,0.88,0.2985,18,292.8986808333075
14920,3,20,0,2,1,2,0.6,0.88,0.194,18,219.68643916831928
14921,3,21,0,2,1,2,0.6,0.88,0.194,18,141.0549646618002
14922,3,22,0,2,1,3,0.58,0.83,0.4627,18,111.33949880545302
14923,3,23,0,2,1,2,0.56,0.83,0.2239,18,72.28266385210351
14924,3,0,0,3,1,2,0.56,0.68,0.2836,19,33.426688171779055
14925,3,1,0,3,1,2,0.54,0.68,0.2537,19,14.714577453034353
14926,3,2,0,3,1,2,0.54,0.64,0.3284,19,8.874045792972073
14927,3,3,0,3,1,2,0.52,0.63,0.2537,19,5.037350265771735
14928,3,4,0,3,1,2,0.52,0.68,0.3582,19,5.208884651982668
14929,3,5,0,3,1,2,0.52,0.68,0.2836,19,21.742956500024192
14930,3,6,0,3,1,1,0.52,0.63,0.2537,19,115.54409941359714
14931,3,7,0,3,1,1,0.52,0.63,0.2239,19,319.1927259600418
14932,3,8,0,3,1,1,0.52,0.59,0.2239,19,439.3394846248697
14933,3,9,0,3,1,1,0.54,0.6,0.2537,19,224.00572904898786
14934,3,10,0,3,1,1,0.56,0.52,0.194,19,146.55900154413135
14935,3,11,0,3,1,1,0.6,0.43,0.2537,19,149.21225859728514
14936,3,12,0,3,1,1,0.6,0.43,0.2537,19,184.23256240583686
14937,3,13,0,3,1,1,0.6,0.4,0.2537,19,184.23256240583686
14938,3,14,0,3,1,1,0.62,0.38,0.2537,19,184.5998098574499
14939,3,15,0,3,1,1,0.62,0.35,0.0,19,185.13137345916567
14940,3,16,0,3,1,1,0.62,0.35,0.0,19,300.3291703947373
14941,3,17,0,3,1,1,0.6,0.38,0.2239,19,554.2821558612344
14942,3,18,0,3,1,1,0.58,0.4,0.2836,19,551.8886924819838
14943,3,19,0,3,1,1,0.56,0.43,0.2239,19,382.94256291842316
14944,3,20,0,3,1,1,0.52,0.48,0.1642,19,241.77906813996228
14945,3,21,0,3,1,1,0.5,0.59,0.1642,19,166.9419955584557
14946,3,22,0,3,1,1,0.5,0.63,0.0896,19,156.63338292140926
14947,3,23,0,3,1,1,0.48,0.67,0.0896,19,82.30007026203265
14948,3,0,0,4,1,1,0.5,0.63,0.0,20,42.92379449532928
14949,3,1,0,4,1,1,0.46,0.72,0.1045,20,19.446604462992838
14950,3,2,0,4,1,1,0.46,0.72,0.0896,20,8.424770300340343
14951,3,3,0,4,1,1,0.44,0.77,0.0,20,5.242545245393089
14952,3,4,0,4,1,1,0.44,0.77,0.1045,20,5.309797854982097
14953,3,5,0,4,1,1,0.44,0.77,0.1045,20,25.46431579831306
14954,3,6,0,4,1,1,0.44,0.77,0.0,20,109.00017902747088
14955,3,7,0,4,1,1,0.46,0.82,0.1045,20,321.88263370149946
14956,3,8,0,4,1,1,0.5,0.68,0.0896,20,440.3461042134088
14957,3,9,0,4,1,1,0.56,0.6,0.0896,20,223.68613742914044
14958,3,10,0,4,1,1,0.58,0.53,0.0896,20,146.5811479348783
14959,3,11,0,4,1,1,0.62,0.43,0.0,20,149.23440498803205
14960,3,12,0,4,1,1,0.62,0.43,0.1343,20,184.23256240583686
14961,3,13,0,4,1,1,0.64,0.44,0.1343,20,184.23256240583686
14962,3,14,0,4,1,1,0.64,0.47,0.194,20,183.92089218301294
14963,3,15,0,4,1,1,0.66,0.47,0.194,20,183.92089218301294
14964,3,16,0,4,1,1,0.64,0.47,0.1642,20,300.00090774190215
14965,3,17,0,4,1,1,0.64,0.5,0.2239,20,553.5019125647964
14966,3,18,0,4,1,1,0.6,0.56,0.2537,20,553.0044183260153
14967,3,19,0,4,1,1,0.58,0.6,0.2239,20,388.39581104179575
14968,3,20,0,4,1,1,0.56,0.64,0.1343,20,289.24760562743666
14969,3,21,0,4,1,1,0.56,0.64,0.194,20,226.09881093943028
14970,3,22,0,4,1,1,0.54,0.73,0.1045,20,170.96652773762884
14971,3,23,0,4,1,1,0.54,0.68,0.1045,20,118.65729897736718
14972,3,0,0,5,1,1,0.54,0.68,0.0,21,69.80013664096813
14973,3,1,0,5,1,1,0.52,0.72,0.0,21,26.586709723856735
14974,3,2,0,5,1,1,0.52,0.72,0.0,21,17.59062966000774
14975,3,3,0,5,1,1,0.5,0.77,0.0896,21,6.86618351514656
14976,3,4,0,5,1,1,0.5,0.77,0.0,21,6.768120460584963
14977,3,5,0,5,1,1,0.5,0.82,0.0,21,25.285763486269328
14978,3,6,0,5,1,1,0.5,0.77,0.0896,21,107.88679342419464
14979,3,7,0,5,1,1,0.52,0.77,0.0,21,312.00723320395423
14980,3,8,0,5,1,1,0.54,0.73,0.1343,21,437.0291582233481
14981,3,9,0,5,1,1,0.58,0.68,0.1343,21,219.0042884209938
14982,3,10,0,5,1,1,0.62,0.61,0.2239,21,194.3766242679004
14983,3,11,0,5,1,1,0.66,0.57,0.2239,21,195.57794826321324
14984,3,12,0,5,1,1,0.68,0.57,0.1642,21,226.5655078167707
14985,3,13,0,5,1,1,0.7,0.54,0.1642,21,227.08978421146804
14986,3,14,0,5,1,1,0.7,0.54,0.2985,21,226.5833312291304
14987,3,15,0,5,1,1,0.7,0.54,0.2239,21,227.0900020057812
14988,3,16,0,5,1,1,0.7,0.54,0.194,21,350.62189183938784
14989,3,17,0,5,1,1,0.68,0.57,0.2836,21,548.8142865993487
14990,3,18,0,5,1,1,0.66,0.61,0.2537,21,549.9750487112797
14991,3,19,0,5,1,1,0.64,0.65,0.2537,21,380.8999282189624
14992,3,20,0,5,1,1,0.62,0.69,0.194,21,274.17791055356435
14993,3,21,0,5,1,1,0.6,0.73,0.2537,21,223.68627439079776
14994,3,22,0,5,1,1,0.6,0.73,0.194,21,177.9535229601661
14995,3,23,0,5,1,1,0.6,0.73,0.3284,21,141.84973688428062
14996,3,0,0,6,0,1,0.6,0.73,0.2836,22,89.20209304082532
14997,3,1,0,6,0,1,0.58,0.83,0.2985,22,73.2639737341645
14998,3,2,0,6,0,1,0.56,0.88,0.2537,22,59.206743339968966
14999,3,3,0,6,0,1,0.56,0.83,0.2836,22,28.611041003605322
15000,3,4,0,6,0,1,0.56,0.83,0.2836,22,7.132016178514597
15001,3,5,0,6,0,1,0.56,0.83,0.3284,22,7.311871841906572
15002,3,6,0,6,0,1,0.56,0.83,0.2985,22,23.559137362773487
15003,3,7,0,6,0,1,0.58,0.78,0.2537,22,50.39982945275717
15004,3,8,0,6,0,1,0.6,0.73,0.2985,22,129.31013194904355
15005,3,9,0,6,0,1,0.64,0.69,0.2537,22,194.3375074323506
15006,3,10,0,6,0,1,0.66,0.65,0.3284,22,297.43231820730404
15007,3,11,0,6,0,1,0.7,0.58,0.2836,22,333.91361193409193
15008,3,12,0,6,0,1,0.72,0.54,0.2985,22,371.3011651254596
15009,3,13,0,6,0,1,0.74,0.51,0.3582,22,367.44165761549954
15010,3,14,0,6,0,1,0.76,0.48,0.2836,22,367.44165761549954
15011,3,15,0,6,0,1,0.74,0.48,0.3881,22,367.0371056201527
15012,3,16,0,6,0,1,0.74,0.51,0.3284,22,393.10395915988414
15013,3,17,0,6,0,1,0.74,0.51,0.3284,22,365.96244959432863
15014,3,18,0,6,0,1,0.72,0.54,0.2836,22,364.02623770040594
15015,3,19,0,6,0,1,0.7,0.58,0.194,22,327.63344327435846
15016,3,20,0,6,0,1,0.7,0.54,0.2537,22,260.7338711479938
15017,3,21,0,6,0,1,0.64,0.57,0.2537,22,222.8216423408974
15018,3,22,0,6,0,1,0.62,0.57,0.194,22,185.11585364765125
15019,3,23,0,6,0,1,0.62,0.5,0.194,22,161.56705747585278
15020,4,0,0,0,0,1,0.62,0.38,0.2537,23,104.7160388985063
15021,4,1,0,0,0,1,0.54,0.52,0.3582,23,72.10615909170741
15022,4,2,0,0,0,1,0.52,0.48,0.2537,23,73.17614214377187
15023,4,3,0,0,0,1,0.48,0.55,0.2985,23,36.02617816539302
15024,4,4,0,0,0,1,0.46,0.55,0.2239,23,7.506816508657223
15025,4,5,0,0,0,1,0.46,0.59,0.2537,23,7.332701473009961
15026,4,6,0,0,0,1,0.44,0.62,0.2537,23,15.183264738074419
15027,4,7,0,0,0,1,0.46,0.59,0.2239,23,45.72156449418046
15028,4,8,0,0,0,1,0.48,0.55,0.3582,23,87.9120467024332
15029,4,9,0,0,0,1,0.5,0.51,0.3284,23,161.18618689153146
15030,4,10,0,0,0,1,0.54,0.45,0.2537,23,303.0297811806075
15031,4,11,0,0,0,1,0.56,0.46,0.2537,23,335.16358620031065
15032,4,12,0,0,0,1,0.56,0.43,0.1045,23,372.26824112234465
15033,4,13,0,0,0,1,0.6,0.38,0.1642,23,372.6160213471938
15034,4,14,0,0,0,1,0.6,0.38,0.194,23,372.6160213471938
15035,4,15,0,0,0,1,0.6,0.33,0.2239,23,372.44378504172903
15036,4,16,0,0,0,1,0.6,0.33,0.3284,23,398.221364234338
15037,4,17,0,0,0,1,0.56,0.35,0.2985,23,362.388537883629
15038,4,18,0,0,0,1,0.54,0.37,0.194,23,342.0900275806489
15039,4,19,0,0,0,1,0.52,0.42,0.1642,23,256.9352459116478
15040,4,20,0,0,0,1,0.52,0.42,0.1642,23,178.99202377464914
15041,4,21,0,0,0,2,0.52,0.48,0.1045,23,166.4726576341479
15042,4,22,0,0,0,1,0.52,0.48,0.0,23,125.53813271791593
15043,4,23,0,0,0,2,0.5,0.59,0.1045,23,68.69392542942455
15044,4,0,0,1,1,1,0.46,0.63,0.194,24,32.45771897659343
15045,4,1,0,1,1,1,0.46,0.67,0.1343,24,15.857677925534695
15046,4,2,0,1,1,2,0.46,0.63,0.1343,24,8.215695004188754
15047,4,3,0,1,1,1,0.46,0.63,0.1642,24,4.848790478070762
15048,4,4,0,1,1,1,0.44,0.67,0.1045,24,5.0189711644408765
15049,4,5,0,1,1,1,0.46,0.63,0.0,24,24.954093911619285
15050,4,6,0,1,1,1,0.46,0.59,0.0,24,103.12135295214098
15051,4,7,0,1,1,1,0.46,0.67,0.1343,24,310.9597149259709
15052,4,8,0,1,1,1,0.5,0.55,0.194,24,422.0296724266134
15053,4,9,0,1,1,1,0.52,0.52,0.194,24,223.7050591004058
15054,4,10,0,1,1,1,0.54,0.49,0.2239,24,146.95658006193997
15055,4,11,0,1,1,1,0.56,0.37,0.194,24,150.10865101314488
15056,4,12,0,1,1,1,0.56,0.35,0.2985,24,185.14300390906874
15057,4,13,0,1,1,1,0.6,0.31,0.2985,24,185.14300390906874
15058,4,14,0,1,1,1,0.6,0.28,0.0,24,185.22673897250468
15059,4,15,0,1,1,1,0.6,0.31,0.0,24,185.18878279982505
15060,4,16,0,1,1,1,0.58,0.3,0.2537,24,302.4417099883162
15061,4,17,0,1,1,1,0.58,0.3,0.0,24,555.0725347937953
15062,4,18,0,1,1,1,0.54,0.37,0.1642,24,545.283122309983
15063,4,19,0,1,1,1,0.52,0.39,0.1343,24,365.3396453281002
15064,4,20,0,1,1,1,0.52,0.52,0.1045,24,233.34454269384364
15065,4,21,0,1,1,1,0.5,0.51,0.1343,24,181.0552096696867
15066,4,22,0,1,1,1,0.5,0.51,0.2239,24,111.19080841172676
15067,4,23,0,1,1,1,0.46,0.63,0.1343,24,63.11320642712562
15068,4,0,0,2,1,1,0.46,0.67,0.1642,25,32.11859408693098
15069,4,1,0,2,1,1,0.44,0.72,0.1343,25,16.781858888200684
15070,4,2,0,2,1,1,0.42,0.77,0.1343,25,6.830023247628746
15071,4,3,0,2,1,1,0.42,0.71,0.0896,25,4.84576588068856
15072,4,4,0,2,1,1,0.42,0.71,0.1343,25,4.831717645056671
15073,4,5,0,2,1,1,0.42,0.77,0.0896,25,25.02876935548656
15074,4,6,0,2,1,1,0.44,0.77,0.2239,25,106.86097355260127
15075,4,7,0,2,1,1,0.44,0.77,0.194,25,319.2954293742091
15076,4,8,0,2,1,1,0.48,0.67,0.194,25,436.2724509382197
15077,4,9,0,2,1,1,0.54,0.56,0.2537,25,223.77052217204758
15078,4,10,0,2,1,1,0.56,0.52,0.2985,25,146.55900154413135
15079,4,11,0,2,1,1,0.6,0.46,0.2985,25,148.86494897938465
15080,4,12,0,2,1,1,0.62,0.43,0.2836,25,184.23256240583686
15081,4,13,0,2,1,1,0.64,0.47,0.2537,25,183.92089218301294
15082,4,14,0,2,1,1,0.66,0.39,0.3284,25,184.5998098574499
15083,4,15,0,2,1,1,0.66,0.36,0.3284,25,185.1489218355703
15084,4,16,0,2,1,1,0.66,0.39,0.2985,25,295.67052798368945
15085,4,17,0,2,1,1,0.66,0.39,0.2836,25,553.8290633332934
15086,4,18,0,2,1,1,0.64,0.41,0.2239,25,553.969332331529
15087,4,19,0,2,1,1,0.62,0.5,0.2537,25,386.65981551409703
15088,4,20,0,2,1,1,0.6,0.56,0.2985,25,285.7059034135524
15089,4,21,0,2,1,1,0.6,0.56,0.2985,25,222.87755575855888
15090,4,22,0,2,1,1,0.6,0.56,0.2836,25,148.93277410746566
15091,4,23,0,2,1,1,0.6,0.56,0.3284,25,75.15814140245001
15092,4,0,0,3,1,1,0.58,0.64,0.2985,26,33.85501603614937
15093,4,1,0,3,1,1,0.58,0.64,0.3284,26,15.783116850832563
15094,4,2,0,3,1,2,0.58,0.64,0.2836,26,8.515997383116073
15095,4,3,0,3,1,2,0.58,0.64,0.2836,26,5.42279589569188
15096,4,4,0,3,1,1,0.56,0.73,0.2537,26,5.460222824083226
15097,4,5,0,3,1,1,0.56,0.73,0.2239,26,25.305283023325998
